timestamp,"tweet_text"
2021-06-13T15:16:01Z,"@fire77ice @socksandsly Don’t think they were brutal, imo they kept the ball better than England, one chance the brits created in the whole game, Croatia only downfall was the final third of the pitch."
2021-06-13T15:16:08Z,"Look at that smile....🤩 

MOM all day long today and silenced some critics. #MOT"
2021-06-13T15:16:09Z,"I don’t want to get carried away but we’re definitely going to win the Euros and then the World Cup in 2022 with Seavey Daniel on our team🏴󠁧󠁢󠁥󠁮󠁧󠁿🤩 #Euros #EURO2020  #ENGCRO #ItsComingHome #ThreeLions"
2021-06-13T15:16:21Z,"Great start of the tournament. @England #Euro2021 #ENGCRO"
2021-06-13T15:16:21Z,"Trust me, I’ve been supporting them from 2002 till 2012, it’ll never come home."
2021-06-13T15:16:27Z,"Leeds have Calvin Phillips But #MUFC #MANUTD went and bought Van De Beek #ENGCRO #EURO2020 Somebody help me understand"
2021-06-13T15:17:00Z,"@JenilGMoradiya @MSAkhilKumarRe2 @KKRiders Talking about test series in England"
2021-06-13T15:17:08Z,"@VillaHarty Croatia are not the team of 2/3 years ago mate. Won’t be easy v Scotland either."
2021-06-13T15:17:11Z,"@cjnovo992 Goal came from the side Barišić would've been playing. What happened they didn't play Borna Bear! Croatia manager messed up. Foden hit the post, with England's 1st shot from distance. Never watched the game, was too disappointed Barišić wasn't in the squad for the game"
2021-06-13T15:17:27Z,"@England Man Of The Match 👏"
2021-06-13T15:17:32Z,"@BigKev67 Absolutely! I think I’m sad because the potential is so enormous and we’re going to grind out games till we’re knocked out.  I can’t be doing with Villa when they do that and I actually care about them 🤣 England are just here to entertain me in the close season"
2021-06-13T15:17:57Z,"Sancho &amp; Grealish not needed, Foden subbed early on. Scotland are in the shit Friday night 😂"
2021-06-13T15:18:11Z,"Aired g 😾"
2021-06-13T15:18:11Z,"we Are England ⚽️the home of football #England #Euros2021 #champions"
2021-06-13T15:18:13Z,"@carlbulzachelli Wolves lost to albion but Albion got relegated, let them have their small time victory lol if that’s the price to pay for England winning it I’ll take it!!!"
2021-06-13T15:18:14Z,"he's nothing like pirlo why tf do they call him that 😐"
2021-06-13T15:18:16Z,"@maxrushden @guardian_sport @barneyronay @jonawils @PaulMac To what extent would @jonawils ascribe the England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 win to the effects of Marcelo Bielsa’s coaching ?"
2021-06-13T15:18:18Z,"I want to disagree with this guy and bash him so bad but this is the logic that modric stans use against the rest of the Croatian team and it is insulting."
2021-06-13T15:18:58Z,"Sterling MOTM over Phillips? Nah the game's gone FFS #ENG #EURO2020"
2021-06-13T15:19:00Z,"the new oyinbo anthem 🤣"
2021-06-13T15:19:07Z,"nice to see England proving me wrong , I thought they was excellent today 👏🏼👏🏼, great starting point which imo was the toughest team in the group , Phillips, Foden and Sterling were a different class #ENG #ThreeLions #EURO2020 🦁🦁🦁"
2021-06-13T15:19:12Z,"#AlyssaMemoirs I would like to ask, if you were given a chance to read the Queen of England (Queen to Queen) what would you say? 👀"
2021-06-13T15:19:27Z,"England hve won their openjng game of a major tournament. https://t.co/Tl6xlNKSAV"
2021-06-13T15:19:28Z,"# In Gareth we trust
Cmon England
MOT"
2021-06-13T15:19:30Z,"@JanetJackson  We can get married and any Episcopal Church that is close  The house in England they go by districts  The reverend said that they can't deny  Us I'm a member of the Episcopal Church We can go to any Episcopal Church anywhere on the planet Earth https://t.co/QLAKQqIWx9"
2021-06-13T15:20:07Z,"Job done.
Friday night will be ten times harder.
Not getting carried away.
Croatia were absolute dogshit."
2021-06-13T15:20:08Z,"Laughing in your faces. Awake yet?"
2021-06-13T15:20:12Z,"Could Kalvin Philips do an Owen Hargreaves at a tournament for England? #Eng #EURO2020 #ThreeLions"
2021-06-13T15:20:32Z,"@charlielayyyy @AxKri @HNS_CFF @England @EURO2020 Dude get out of the house and celebrate what is wrong with you, go get drunk is it really THIS how you celebrate your win, pathetic man"
2021-06-13T15:21:03Z,"A great way to aid recovery after a match (such as #EURO2020 ) is the use of turmeric. We’re making our next batch right now - ready to go to customers tonight and tomorrow. No added preservatives - just the real deal - a little like @Kalvinphillips"
2021-06-13T15:21:05Z,"South Africa was colonized by England &amp; it's literally the most unequal place on earth, where is the heaven on earth?"
2021-06-13T15:21:10Z,"@SourceLocator Please god sink the rest of England already"
2021-06-13T15:21:14Z,"@Babsfisher2 @natoreyes I've been a lot to Palestine, particularly the West Bank &amp; there are more vegetarian/vegans over there than in the cesspit of racial hate that is little england."
2021-06-13T15:21:29Z,"Can I just shock you? I love Kalvin Phillips, despite what I said earlier."
2021-06-13T15:22:00Z,"@exposer_da @passme_dahookah @England world cup finalists? where did you get in the 2018 world cup then"
2021-06-13T15:22:06Z,"Who isn't rooting for North Macedonia? #EURO2020"
2021-06-13T15:22:09Z,"@TheEuropeanLad Good luck lol. Everytime Croatia for near our box I was stressed😂😂"
2021-06-13T15:22:29Z,"England player ratings are in from @TheoSquiresEcho. Phillips was superb and encouraging to see Sterling back in form https://t.co/EE6LynP4MI"
2021-06-13T15:23:01Z,"@Emccabe26Mc @TheQuietKid18 Always been a Croatia man. Best country on the planet"
2021-06-13T15:23:09Z,"@leitchy44 @PatAltEast @England @EnglandFootball @PatAltYorks2 @PatAltWestMids @PatAltEastMids @PatAltNW @PatAltSE @PatAltLondon Wonderfully ironic 😀"
2021-06-13T15:23:14Z,"Im seriously questioning Liam Brady's judgement atm. Not thinking Kane is world class 🤣"
2021-06-13T15:23:18Z,"This England setup, despite the unnecessary arrogance from the fans, can be very good for this tournament. A lot of talent and also big lads that can provide leadership. Defence/GK still an issue you reckon but should improve."
2021-06-13T15:23:29Z,"@lgccmc12 @BrxdClxrke @Gfarrington95 @Joel_Hopkins97 @FootyAccums Sterling played very well today. Second best England player behind Phillips."
2021-06-13T15:24:00Z,"One of the best to do it"
2021-06-13T15:24:09Z,"That Benzema quote about player playing shit the whole match and getting MOTM after scoring a goal makes sense now.. 
#ENG #euro2020"
2021-06-13T15:24:15Z,"@davidwylieNY Haha we’ve had a fair share ourselves. I remember being in Romania 🇷🇴 2014 and thought, “fuck me how come hundreds of these England fans got on the wrong flight and have N. Irish accents” . TGB was sang on repeat for 30 mins, utterly fucking woeful."
2021-06-13T15:24:19Z,"Oh now he wanna be good....Im STILL pissed about Champions League."
2021-06-13T15:24:22Z,"@vincifinance @JimmyVinLa @TicTocTick We call them medicine, but they may appear to be magic stones to some."
2021-06-13T15:24:22Z,"@NotSahil2 As much as I like what England pivot doing in today game. Iniesta &amp; Samper are still a different unit at controlling the game man."
2021-06-13T15:24:22Z,"@konarkantani I didn’t fear him at all today, tidy performance but nothing more. Don’t think any Croatia player really covered themselves in glory or can say they had any more than a solid game. Only “sensational” player I’d say on pitch was Phillips. Mount maybe"
2021-06-13T15:24:57Z,"#ENG #CRO #ENGCRO #EngvsCro #EnglandvsCroatia #englandcroatia #InghilterraCroazia #3Lions #ThreeLions #Euros2021 #EUROS2020 Harry Kane #Sterling #England vs #Croatia 1-0 Full Highlights 13/06/2021 : https://t.co/Ih6x5mPsel"
2021-06-13T15:25:16Z,"@bet365 he did well but having him in there restricts England's attack as it means Grealish gets left out."
2021-06-13T15:25:20Z,"Hold on!! Hold on!!! But standing drinks at a wedding is not ok and it’s capped at 30!?!! This is now beyond a joke!  I am utterly fuming!!! @michaelgove @BorisJohnson @MattHancock #whataboutweddings"
2021-06-13T15:25:22Z,"Just so fecking happy 😃 #ENGCRO"
2021-06-13T15:25:27Z,"@BenChilwell @England Check out my Gig on Fiverr: I will make any type of logo animation intro video https://t.co/eJUN3gkF3W https://t.co/8Td1NZD6Jr"
2021-06-13T15:26:04Z,"England vs Scotland followed by Chile vs Bolivia on Friday 😍"
2021-06-13T15:26:17Z,"Man of the match"
2021-06-13T15:26:20Z,"Support  England  team.@SonySportsIndia
#MeriDoosriCountry"
2021-06-13T15:26:33Z,"Can’t even cheer the lads on right. Resign."
2021-06-13T15:27:00Z,"England home shirt 2011

Tailored by Umbro

£20

S (36) https://t.co/vsl2rtm8PR"
2021-06-13T15:27:02Z,"@Chunuonsee16 Phillips for me....Modric is always in a class  by of his own, but he was surrounded by at best average players"
2021-06-13T15:27:03Z,"@curtisstigers Can't wait to see you in England next June, too😍😍😍Errr, make it sooner in another Southern European country, will you Curtis? We both can't wait any longer👍👍🙌🤣🤣 https://t.co/8W0sPHNYrA"
2021-06-13T15:27:06Z,"Well that was a very pleasant way to spend a Sunday afternoon. #ENGCRO"
2021-06-13T15:27:08Z,"HOW EXACTLY ??"
2021-06-13T15:27:09Z,"Good Job for @England winning today's match against Croatia. Wasn't pretty that's for sure."
2021-06-13T15:27:12Z,"it's a summer day, england just won against croatia, school's nearly finished, i have a few more tests left, life is good :))"
2021-06-13T15:27:22Z,"Supernova to end the programme .. yassss!! @liamgallagher #ENGCRO #ENG"
2021-06-13T15:27:25Z,"Kane (4) has more goals against Top international nations then Lukaku (2) in 39 less games. 

Lukaku has 145 more career games then Kane with less goals against top sides, interesting context.

Comparisons are a bit reactionary. Romelu is a top footballer but not Kane level."
2021-06-13T15:28:19Z,"First goal for England at a major finals ✅

🏴󠁧󠁢󠁥󠁮󠁧󠁿 Raheem Sterling = Star of the Match 👏

🤔 Did you predict that? 

@Heineken | #EUROSOTM | #EURO2020 https://t.co/T9gmvPyRzB"
2021-06-13T15:28:55Z,"Bookies were right…

England definitely gonna win the Euro’s…

Just need to avoid Italy France/Germany/Portugal Spain Holland &amp; Belgium… 

&amp; anyone else half decent..

#ENG"
2021-06-13T15:29:02Z,"@JamesMepham2 @DormerSteve You do moan mate. 
Every single England game.
It’s ok though mate. It’s inbuilt."
2021-06-13T15:29:03Z,"@dbmsu @edsbs The SEC rigged the sport so they actually win, something England consistently fails to do"
2021-06-13T15:29:14Z,"Outstanding today, surely starts even when Henderson is fully fit 👏"
2021-06-13T15:29:28Z,"I think one of the best things about the international tournaments are when the other channel has to talk around the fact they don't have a given England game."
2021-06-13T15:29:34Z,"One trumper was asking : if the Queen of England would need a translator for her meeting with the American President 💗 , 
I told him to have another mustard toast in MaraLanguish. https://t.co/L53hbfuZIL"
2021-06-13T15:29:57Z,"@RichardBews @andreas_folmer And Scotland have always been so sporting toward England!"
2021-06-13T15:30:00Z,"Wales were made to come from a goal down as they rescued a draw against Switzerland in their #Euro2020 opener

👉 https://t.co/nrBAebgLuD

#bbceuro2020 #WAL https://t.co/6mlDPGdAr9"
2021-06-13T15:30:02Z,"Well done England ~ Great start to the tournament #EnglandvsCroatia"
2021-06-13T15:30:07Z,"@holliexharvey I don't support England so I pay absolutely no attention."
2021-06-13T15:30:12Z,"20 minutes into the broadcast of Austria vs North Macedonia and they’ve not spoken at all about the two teams who are actually involved in the match. What the fuck is the point? This is absolutely abysmal coverage, I’ve just watched the England game I already know what happened!"
2021-06-13T15:30:15Z,"@markrstats The stats really don’t tell the story about Phillips challenges.. some brilliant fouls and generally being a major obstacle towards goal for Croatia. Best he’s played for England, and achieved more than Modric in bossing midfield."
2021-06-13T15:30:17Z,"@LeylandSDM Come on England"
2021-06-13T15:30:17Z,"@OptaJoe If England wins the group, it's gonna play runner up from group F, which has France, Portugal and Germany. It's in the best interest of England to finish as runner's up of its group"
2021-06-13T15:31:04Z,"@georgiebingham Its downhill all the way from now on. Southgate is a conservative manager. No Grealish FFS"
2021-06-13T15:31:09Z,"@EURO2020 @Heineken @England @sterling7 I only saw the last 60min, and Sterling played an awesome 2nd half, but overall I think Phillips did deserve it more.
Its not always the scorer who made the best game..."
2021-06-13T15:31:20Z,"@SkyFootball @Rebex32 WORST SELECTIONS by Manager!! @England were really lucky today.."
2021-06-13T15:31:32Z,"Bellingham becomes youngest ever to play at European Championship after England substitute appearance https://t.co/vLTqgYgJLM"
2021-06-13T15:31:55Z,"@GrocerJackUK @BlueTinted_LB Germany will be ok. England did what was needed in what should be their toughest group game. I don’t think there’s any need for hysterics either way"
2021-06-13T15:31:56Z,"Facts only"
2021-06-13T15:31:57Z,"@lfcmix please it was for england 😭"
2021-06-13T15:31:58Z,"@tobias_james04 @TransferChecker 😂 😂 😂

He could not do that against Prime Modric and Rakitic."
2021-06-13T15:32:18Z,"@DonKimmich6 Kane is not a typical number 9"
2021-06-13T15:32:55Z,"Any chance of some non England coverage?"
2021-06-13T15:33:06Z,"He talking about England not himself."
2021-06-13T15:33:15Z,"We’re England ain’t we"
2021-06-13T15:33:18Z,"me and walsh have sabitzer and alaba... feels like a big one for us"
2021-06-13T15:33:33Z,"@Owen34728239 @agnostradamus1 @AngelaRayner @England Don't think it's the statement people are bothered about then the political Group BLM kneeling pays homage to.
I agree with the statement (what decent person wouldn't) but I am not about to bow or give money to a political group with aims outside of awareness."
2021-06-13T15:33:56Z,"@adam_bucky @Weanie4 @mrbillywhite @FA @England I don't drink. The quite obvious comparison is that the political party called BLM is a different entity to the movement Black Lives Matter, much as the band Chicago is not the same as the city of Chicago. You can grasp that can't you?"
2021-06-13T15:34:02Z,"Great solid opening performance England…. Dare I say it, but it’s coming home! 🤣"
2021-06-13T15:34:05Z,"@habitzyn @Louis_Tomlinson there will be no posts in support of england on my page ❌"
2021-06-13T15:34:18Z,"im watching back sterling vs Croatia on instat and he was so good defo mom this agenda is so forced"
2021-06-13T15:35:13Z,"@NozAhmed MOTM for me. The run for the pass, the cut, and the reverse ball to Sterling gets him entirely full credit for the goal. And his energy in midfield couldn’t be matched by Croatia. They simply couldn’t deal with him"
2021-06-13T15:35:27Z,"This is NOW! #SCO #EURO2020 https://t.co/sKTpkpfxck"
2021-06-13T15:35:55Z,"Everyone talking about Alaba being the main man forgetting about Sabitzer #EURO2020"
2021-06-13T15:35:57Z,"Spooky place"
2021-06-13T15:35:59Z,"Euro fever has kicked in at work. Wishing my birth country @England all the best, sad my adapted nation @FAIreland never qualified but my manager will give me time off if @sfzofficial make it out the group phases. To add spice, their opening game is against her country @pzpn_pl"
2021-06-13T15:36:01Z,"@ChrisKennedy91 @Max_James10 @BBCSport Shut up racist! If Kane scored the back post chance which would have been his first moment of the game, you would be saying how that makes him great. I know it hurts but yes Sterling scored the goal that won the game for our country and you were forced to smile 🤣🤣"
2021-06-13T15:36:12Z,"@sammorris____ @ryaneades10 So you hate England and English people because of the mass genocide? Sounds slightly racist on your part imo x"
2021-06-13T15:36:57Z,"@rachellet2 Happy birthday from Cheshire in England.🎂🎂🥳🥳"
2021-06-13T15:36:57Z,"i am absolutely buzzing for the england scotland match lol, need two screens with twitter automatically refreshing on one of them"
2021-06-13T15:37:06Z,"Because good always wins out @darrengrimes_ @LozzaFox 🖕🏼🖕🏼"
2021-06-13T15:37:25Z,"@Seapeekay just went back and checked, this is quite tasty

Kane
Walker
and then Kane"
2021-06-13T15:38:00Z,"DID YOU KNOW...

Austria have won only 1 of their past 15 games at major tournaments (W1-D5-L9 - World Cups and Euros), a 2-1 victory against USA in the group phase of the 1990 World Cup.

#AUT #MKD #AUTMKD #EURO2020 https://t.co/6Bf5P8tQxf"
2021-06-13T15:38:26Z,"@DarrenAnderton @England And a flick over the defence for Kane to run on to and volley into the net"
2021-06-13T15:38:30Z,"@Sporting_Jim @England @BoxparkCroydon @Twitch Those English bears are pretty frightening."
2021-06-13T15:38:56Z,"@andrew_lilico But Member States voluntarily join the EU. England invaded and annexed Ireland. Oh, and Northern Ireland has only existed since 1921 you utter, uneducated bellend"
2021-06-13T15:39:12Z,"For WHO? Don't be ridiculous"
2021-06-13T15:39:16Z,"It should have been @Kalvinphillips 
#smh #EURO2020"
2021-06-13T15:39:17Z,"Was totally wrong about Phillips was our best player by far hope he keeps that momentum up"
2021-06-13T15:39:19Z,"This picture just complained aba the hotel they’re at abroad only serving foreign food"
2021-06-13T15:39:26Z,"Best playmaker of the 21st century 💜"
2021-06-13T15:39:33Z,"@SayedFarouk i agree , but there’s still a lot to do and form my opinion France , Portugal or even Italy better than England . Especially tactically ."
2021-06-13T15:40:06Z,"@Jord16_ @Sam_Leaver_ Ok. what has Foden and Kane done? What is your critique for them????"
2021-06-13T15:40:08Z,"Could never have beaten Croatia if we were still in the EU 😎"
2021-06-13T15:40:18Z,"#EURO2020 #ENG

Raheem Sterling élu homme du match ! 

👕 90 Minutes 
⚽️ 1 But https://t.co/PQvsn00gnE"
2021-06-13T15:40:25Z,"@obrien1992 Yeah true but without Grealish on the pitch we're not getting a pen 🤣"
2021-06-13T15:40:25Z,"Laurence doesn't like England , and probably doesn't understand football."
2021-06-13T15:40:25Z,"N.Macedonia Welcome! For them to be in a qualifying WC group with Germany and be on top, hmmm. I believe Austria is the favorite on paper, but not without a fight. 

Austria 2 - 1 North Macedonia 

#EURO2020"
2021-06-13T15:40:56Z,"What a baller 😍"
2021-06-13T15:41:16Z,"Seemingly Gareth Southgate took note of Jose’s commentary.. He only acted smarter by dropping 3 of  Jose’s starting 11. Henderson, Chilwell &amp; Grealish. https://t.co/cdCcjPmHfM"
2021-06-13T15:41:22Z,"Best performance in an England shirt by far #england"
2021-06-13T15:41:22Z,"@JohnPapworth4 @AngelaRayner @England A lot of them had bananas thrown at them at terraces and monkey chants, remember those days in the 1980's under a Thatcher government, not like that now but instead they boo at players now kneeling"
2021-06-13T15:41:23Z,"What a performance by this lad"
2021-06-13T15:42:04Z,"He doesn’t have that cutting edge. No one is calling him a bad player but he’s not an exceptional one with clear cut talent like Foden or Bellingham or Grealish. Can he work hard and become a very important player, yes he can. But stop acting like he’s up there talent wise."
2021-06-13T15:42:12Z,"KP plays at that level every match, whatever role he is playing, he’s a cornerstone of this @England kudos to Southgate, genius by Bielsa @LUFC"
2021-06-13T15:42:13Z,"@gowens1878 You’re in a bit of a bad situation then. Still best to switch captain in a hope they get more than what Kane got"
2021-06-13T15:42:20Z,"@MesutOzil1088 @EURO2020 Convincing Grealish to join Arsenal https://t.co/cbnMkqE4VU"
2021-06-13T15:42:24Z,"@LeaveEUOfficial If they wish to take the knee then that is their decision, good luck to the England players. Also, unsurprisingly, you are downplaying the support the England players did receive."
2021-06-13T15:42:28Z,"@England Utterly superb. That is all."
2021-06-13T15:43:10Z,"EuroShow: épisode 3 ce soir à 19h45 sur notre chaîne YouTube « GazzettaFoot ». #EURO2020 #Euro2021 #ENGCROA #ENG #Cro   #AUTMKD #AUT #MKD #NEDUKR #NED #UKR https://t.co/LLV71rPOKq"
2021-06-13T15:43:13Z,"2nd just pipped at 9/1, but England won so a good day."
2021-06-13T15:44:03Z,"Did you even watch the game !? 

Phillips MOTM all day. https://t.co/Xk4k60tyCY"
2021-06-13T15:44:13Z,"@AlasdairIS @AvidInquirer @BBCNews So England is part of Scotland"
2021-06-13T15:44:18Z,"@Doc_Wolverine @CSandusky_TCC Parliament stump turtling a random Hanoverian prince in to being the king England and Scotland because they pretend catholics are dead &gt;&gt; WWII tanks"
2021-06-13T15:44:23Z,"England has the worst national anthem in the world. All other countries have an anthem about their country, we have one about God and the Queen. Absolute meaningless drivel!"
2021-06-13T15:45:21Z,"We are sick - to let this happen - UK had a wonderful world reputation for taking in and protecting immigrants escaping oppression. We can afford to help the helpless...but now it's all political harshness run by a Minister whose family was in thrown out by racists."
2021-06-13T15:45:30Z,"@FirstBlo0dx_ @THFCGorezzer @England @bt_uk Whats with the embarrassing tweet you keep posting ya sad sack🙈 worra melt"
2021-06-13T15:46:12Z,"Nah he ain’t coz he’s “dEfEnsIvelY weAk” 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️"
2021-06-13T15:46:32Z,"England vs Croatia - Euro 2020: Live score, team news and updates https://t.co/IhQqzVy3lM via @MailSport"
2021-06-13T15:47:02Z,"I know why England are so disliked, for many years I found it very difficult to support them in football.

However, the moving of the goalposts every time England win a match these days by those who are desperate for England to lose is pretty funny."
2021-06-13T15:47:02Z,"@DylanSchwartz Plays the side best for the game, grealish etc will feature against Scotland I imagine"
2021-06-13T15:47:25Z,"@honeamwine Playing at Wembley is a massive advantage Belguim DONT have a better squad than England they have KDB Lukaku and Hazard which are great but everything after that is far behind them three 
Players England have better squad than them."
2021-06-13T15:47:56Z,"@Jesudian15 @England @bt_uk Well we don’t if we are winning"
2021-06-13T15:48:04Z,"Get ready for the next wave of falsehoods and poppycock. In the end, they will more power and wealth, and you will have less freedom and less money. 

For your safety of course."
2021-06-13T15:48:07Z,"@jamosfoundation @England @EURO2020 @HNS_CFF @wembleystadium Mad they didn’t send you the goalie kit really."
2021-06-13T15:49:03Z,"Declan Rice along with Kane was the worst player on the pitch."
2021-06-13T15:49:03Z,"@Nick11LUFC @TWLUFC @England Far too easy to upset you bunch of snowflakes 🤣🤣"
2021-06-13T15:49:11Z,"England were far from impressive today... The team selection was awful also and they couldn't create goalscoring opportunity

Southgate has a lot of work to do"
2021-06-13T15:49:12Z,"I can't wait for the Match Croatia vs England, it's going to have a full of thrilling match.
#MeriDoosriCountry https://t.co/vRmltm88ra"
2021-06-13T15:49:19Z,"@Revolution_IRL #Kane gets stage fright when he plays for England. Obvious again today to a blind man. Great club player, best in England."
2021-06-13T15:49:31Z,"@rgbvex The FA isn't responsible for what other countries do. The first game of international football was played between England and Scotland.

Other state's could organise their football federations the same way, if they chose. I don't see why we should have to change."
2021-06-13T15:49:32Z,"@jordan_3b But if we have to say it’s just one country, why would this definition of a nation not also apply? How can we not be a country but be a nation - this definition pretty much sums of people of Scotland and England collectively https://t.co/zzdSBJANko"
2021-06-13T15:49:57Z,"@w3nic @BlackYellow @BellinghamJude @England No one cares.. 2 totally different players..."
2021-06-13T15:50:12Z,"@yafiarkhan England is coming home (?)"
2021-06-13T15:50:17Z,"Closing Soon: Director of Learning: Geography Birmingham West Midlands England https://t.co/t7Ks0b4bqd @SmallHeathLA #TeachingJobs"
2021-06-13T15:50:24Z,"Alan Partridge is playing Mark Pougatch on #ITVFootball #Euro2020, right?"
2021-06-13T15:50:24Z,"It's just hit 28 ere in Berkshire..And I'm celebrating with my fellow brethren.. @England nailed it to the wall.."
2021-06-13T15:51:01Z,"@Budgiekiller @derek_rocholl @England You’re telling me that if the England players stood on the centre circle and all did the black power salute more fans would be okay with it? 

Genuinely?"
2021-06-13T15:51:12Z,"@NicoleHolliday @England Its coming home😂🤩❤️"
2021-06-13T15:51:13Z,"Sterling England’s going all the way"
2021-06-13T15:51:20Z,"@KeiranJinks @EugeneK12170568 @CoreyMFC @England Yeah, that tweet is probably gonna backfire on me now when Scotland clinch a win 😂"
2021-06-13T15:51:22Z,"Austria should dominate possession, so I really can't see Alaba staying back if they are camped in the North Macedonia half. He roams. It's what he does. 

We'll soon see. 

#EURO2020 #AUTMKD"
2021-06-13T15:52:27Z,"sterling scoring at the euro for england, i guess the joke has already been made he whisperjoked - not in 2016 though he whisperadded ⚽️"
2021-06-13T15:52:28Z,"@itvfootball @emmahayes1 @TheRealAC3 @IanWright0 @England Ian Wright and Ashley Cole ex England players been to World Cup tournaments etc and ………????"
2021-06-13T15:52:33Z,"I’ll be rolling this competition over to the Scotland match so get involved now 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿

#ComeOnEngland #EURO2020  #ThreeLions  #bbcfootball"
2021-06-13T15:52:56Z,"#Euros2021 #England #kalvinphillips @Kalvinphillips well done lad, MOTM for me today."
2021-06-13T15:52:58Z,"@FootyAccums James and Chilwell in, grealish in for Foden"
2021-06-13T15:53:00Z,"@scholes_tom Still think Grealish over Sterling tbh but fairplay."
2021-06-13T15:53:03Z,"What a game he had 🦁🦁🦁"
2021-06-13T15:53:06Z,"Damn that’s so scary, luckily he’s ok"
2021-06-13T15:53:06Z,"This guy needs to make more tunes, he was wavey 😂"
2021-06-13T15:53:17Z,"@sxbhx Nope. Absolutely hate England!"
2021-06-13T15:54:06Z,"@dec__lan_ @Xander_Lammers @EURO2020 @Heineken @England @sterling7 Scored the goal that won the game ."
2021-06-13T15:54:21Z,"@englandshirtbox @Andy_Gez_ fancy a retro England shirt 🤣😂"
2021-06-13T15:54:59Z,"Kalvin Philips was solid today. England got a gem on their hands."
2021-06-13T15:55:12Z,"@England @bt_uk The Yorkshire Pirlo"
2021-06-13T15:55:17Z,"Oh well it was nice while it lasted! England’s #eng next two group games are live on ITV = the ITV England curse! #ITVEnglandCurse #Euro2020"
2021-06-13T15:55:17Z,"England vs New Zealand: After NZ loss, Alastair Cook fears England batsmen 'can't handle Test cricket' https://t.co/T89sEUPthz"
2021-06-13T15:55:20Z,"@Davincij15 $FTS 
@FootballStarsIO
 
No brainer - Football and crypto 
Great team behind it, great community and great potential.

#FootballStarsIO #FTS #EURO2020"
2021-06-13T15:55:21Z,"Overslept but took #Eng ML at the half for a W. Won’t count it towards the #EURO2020 record 😅"
2021-06-13T15:55:27Z,"England were great. Just such a shame the draw puts us on course for France / Germany / Portugal. But let’s give it a go. We have a good team. #eng"
2021-06-13T15:55:55Z,"@gamray @MrLix Never denied as such. England fans vast vast majority London based though, probably just not so desperate to have a flag."
2021-06-13T15:56:05Z,"@Ray_Shah England will be a match for any of the big hitters with all that attacking talent"
2021-06-13T15:56:08Z,"@thfcscar @afclxon Better than england for sure g"
2021-06-13T15:56:10Z,"Watching #EURO2020 Macedonia V Austria for one guy only #Lufc https://t.co/EMjf60U13r"
2021-06-13T15:56:14Z,"@MarkHalliwell1 I'm seeing it all today Mark, only won because Croatia were poor etc"
2021-06-13T15:56:15Z,"@EURO2020 @Heineken @England @sterling7 Did not deserve man off the match, in my opinion it was Phillips all day long!"
2021-06-13T15:56:23Z,"But United wants Declan Rice 😎"
2021-06-13T15:56:24Z,"@AzThornhill3 @itvfootball @emmahayes1 @TheRealAC3 @IanWright0 @England Croatia a pretty poor side?!?! Fucking hell some people are never satisfied unless we are beating Brazil 10 nil 😂"
2021-06-13T15:56:28Z,"England football fed up listening to Gareth Southgate telling players to take the knee wot a dickhead"
2021-06-13T15:56:31Z,"Wee man put some shift in, what a player like 👏👏👏"
2021-06-13T15:57:25Z,"What times the England match?"
2021-06-13T15:58:02Z,"@DribblingAddict @MessiEverything modric is one of the best midfielder of all time, not as good as iniesta yes but must be respected"
2021-06-13T15:58:16Z,"⚪️ First Leeds outfielder to play at a Euros since David Batty ('92)

👌 First Leeds player to provide an assist for England since Lee Bowyer ('02)

🙌 First Leeds player to be involved in an England win at a Euros since Trevor Cherry ('80)

👏🏴󠁧󠁢󠁥󠁮󠁧󠁿 Kalvin Phillips

#LUFC #ENG https://t.co/AU6iZugdSY"
2021-06-13T15:58:29Z,"Imagine the reaction if we won 3-0! #ENGCRO #EURO2020"
2021-06-13T15:59:07Z,"@BradleyDenton7 @Atheist_Tomdog @Mot_Games @BoskoBoot @TommyLYeah @ayman_offline @FA @England As long as the knee keeps going, so will the boos. The boos will stop once a different gesture is picked that we can all support"
2021-06-13T15:59:09Z,"@DartsDifferent @Stevebi27465893 @JMikeStubbs @FA @England Nobody is denying the message. It is the gesture that is the problem. Change the gesture and the boos become cheers. How difficult is it to understand that a tiny change would end the whole division? Continuing that particular gesture facilitates division; it is that simple."
2021-06-13T15:59:20Z,"This is shocking to read 😳😢Hope that they are ok 🤞🏻🙏🏻"
2021-06-13T16:00:01Z,"@Formula2Insider Very true! Haha. Still can’t hear the Italian anthem without seeing @schumacher conducting it from the top step of the podium #EURO2020"
2021-06-13T16:00:11Z,"FT: #ENG 1-0 #CRO 

In 2018 England lost to Croatia in the World Cup semifinal. Today they turned the tables at #EURO2020"
2021-06-13T16:00:11Z,"Hey england it's right time to bring the football back home 🔥🔥 #MeriDoosriCountry @SonySportsIndia https://t.co/ub9NAxpC5a"
